64	3.05872
32	6.72546
16	12.0157
8	24.501
4	51.0835
2	94.2702
1	174.057
64	3.57299
32	7.53281
16	11.9671
8	24.1303
4	51.1951
2	94.4924
1	173.588
32	6.74124
64	3.23507
16	12.0111
8	25.4693
4	50.9318
2	93.4151
1	173.466
