64	3.71537
32	9.10404
16	17.9332
8	31.2774
4	50.7239
2	93.1905
1	177.252
32	10.7269
64	3.7607
16	17.8389
4	50.9761
2	91.834
1	174.928
64	3.01932
32	10.5217
16	17.854
8	29.6164
4	50.8057
2	93.8344
1	173.42
