64	3.04862
32	6.02029
16	11.2086
8	21.7497
4	43.5278
2	81.883
1	155.404
8	21.8499
32	6.04303
16	11.2643
64	3.76232
8	21.7477
4	42.2768
2	82.6945
1	154.768
64	3.84854
32	6.01792
16	11.8211
8	22.0309
4	41.8446
2	80.0764
1	155.271
